StationID,Date,Time,Temp,RelHum,Rain,SolarRad
2,22/07/20,16:30,26.5,58,0.00,161
2,22/07/20,17:00,24.8,63,0.00,59
2,22/07/20,17:30,24.0,66,0.00,25
2,22/07/20,18:00,23.0,68,0.00,2
2,22/07/20,18:30,22.4,71,0.00,0
2,22/07/20,19:00,21.9,72,0.00,0
2,22/07/20,19:30,21.2,75,0.00,0
2,22/07/20,20:00,21.6,74,0.00,0
2,22/07/20,20:30,20.7,77,0.00,0
2,22/07/20,21:00,20.2,80,0.00,0
2,22/07/20,21:30,20.1,80,0.00,0
2,22/07/20,22:00,20.1,80,0.00,0
2,22/07/20,22:30,19.5,81,0.00,0
2,22/07/20,23:00,19.8,80,0.00,0
2,22/07/20,23:30,19.6,81,0.00,0
2,23/07/20,00:00,19.4,81,0.00,0
2,23/07/20,0:30,19.4,81,0.00,0
2,23/07/20,1:00,19.1,82,0.00,0
2,23/07/20,1:30,19.2,82,0.00,0
2,23/07/20,2:00,19.0,82,0.00,0
2,23/07/20,2:30,18.8,83,0.00,0
2,23/07/20,3:00,18.6,83,0.00,0
2,23/07/20,3:30,18.4,83,0.00,0
2,23/07/20,4:00,18.5,83,0.00,0
2,23/07/20,4:30,18.4,82,0.00,0
2,23/07/20,5:00,18.1,84,0.00,0
2,23/07/20,5:30,18.3,83,0.00,0
2,23/07/20,6:00,18.3,82,0.00,0
2,23/07/20,6:30,17.8,84,0.00,0
2,23/07/20,7:00,18.1,83,0.00,0
2,23/07/20,7:30,17.7,84,0.00,1
2,23/07/20,8:00,17.6,84,0.00,27
2,23/07/20,8:30,17.8,84,0.00,55
2,23/07/20,9:00,18.9,81,0.00,126
2,23/07/20,9:30,20.8,75,0.00,274
2,23/07/20,10:00,21.9,73,0.00,351
2,23/07/20,10:30,23.3,70,0.00,432
2,23/07/20,11:00,24.2,65,0.00,514
2,23/07/20,11:30,24.5,63,0.00,493
2,23/07/20,12:00,25.0,60,0.00,508
2,23/07/20,12:30,26.2,58,0.00,628
2,23/07/20,13:00,26.1,57,0.00,637
2,23/07/20,13:30,26.5,55,0.00,642
2,23/07/20,14:00,25.9,55,0.00,362
2,23/07/20,14:30,26.6,51,0.00,468
2,23/07/20,15:00,26.5,52,0.00,380
2,23/07/20,15:30,26.0,54,0.00,299
2,23/07/20,16:00,25.5,56,0.00,188
2,23/07/20,16:30,25.2,57,0.00,151
2,23/07/20,17:00,24.6,59,0.00,102
2,23/07/20,17:30,23.4,64,0.00,51
2,23/07/20,18:00,22.2,67,0.00,7
2,23/07/20,18:30,21.3,70,0.00,0
2,23/07/20,19:00,21.1,70,0.00,0
2,23/07/20,19:30,20.8,72,0.00,0
2,23/07/20,20:00,20.4,73,0.00,0
2,23/07/20,20:30,20.4,73,0.00,0
2,23/07/20,21:00,20.1,75,0.00,0
2,23/07/20,21:30,19.8,75,0.00,0
2,23/07/20,22:00,19.8,76,0.00,0
2,23/07/20,22:30,19.8,76,0.00,0
2,23/07/20,23:00,19.9,76,0.00,0
2,23/07/20,23:30,20.1,75,0.00,0
2,24/07/20,00:00,19.6,78,0.00,0
2,24/07/20,0:30,19.6,78,0.00,0
2,24/07/20,1:00,19.3,78,0.00,0
2,24/07/20,1:30,19.4,77,0.00,0
2,24/07/20,2:00,20.2,73,0.00,0
2,24/07/20,2:30,19.7,75,0.00,0
2,24/07/20,3:00,19.2,76,0.00,0
2,24/07/20,3:30,19.1,75,0.00,0
2,24/07/20,4:00,19.2,74,0.00,0
2,24/07/20,4:30,19.3,73,0.00,0
2,24/07/20,5:00,19.6,71,0.00,0
2,24/07/20,5:30,19.1,74,0.00,0
2,24/07/20,6:00,18.6,78,0.00,0
2,24/07/20,6:30,17.3,86,0.00,0
