StationID,date,avg_temp_soil_10cm_C,min_temp_soil_10cm_C,max_temp_soil_10cm_C,avg_temp_air_60cm_C,min_temp_air_60cm_C,max_temp_air_60cm_C,avg_temp_air_2m_C,min_temp_air_2m_C,max_temp_air_2m_C,avg_temp_air_10m_C,min_temp_air_10m_C,max_temp_air_10m_C,avg_rh_2m_pct,avg_temp_dp_2m_C,min_temp_dp_2m_C,max_temp_dp_2m_C,sum_rain_2m_inches,avg_wind_speed_10m_mph,wind_speed_max_10m_mph,wind_direction_10m_deg,avg_rfd_2m_wm2,trf_2m_MJm2,ETo_grass_mm,num_observations
110,2018-01-01,10.118,8.98,11.77,-2.074,-4.892,2.066,-2.218,-4.897,1.293,-2.394,-5.019,0.89,56.673,-9.794,-11.58,-4.3,0,11.953,15.381,284.064,140.866,12.1708,0.625,96
110,2018-01-02,8.447,7.85,8.95,-1.782,-7.41,5.108,-1.97,-7.37,4.177,-2.077,-7.43,3.955,57.762,-9.582,-11.1,-6.26,0,7.898,12.992,45.655,149.927,12.9537,0.684,96
110,2018-01-03,8.584,8.25,9.11,0.639,-3.727,6.346,0.691,-2.542,5.684,0.777,-1.487,5.452,55.082,-7.697,-10.72,-5.76,0,6.111,12.562,286.532,106.96,9.24133,0.786,96
110,2018-01-04,7.959,7.36,8.53,0.372,-4.768,7.03,0.352,-4.492,6.266,0.3,-4.295,5.905,48.861,-9.495,-11.77,-7.74,0,8.05,13.092,326.418,155.43,13.4291,0.74,96
110,2018-01-05,7.863,7.05,8.76,0.208,-7.07,10.78,0.423,-5.883,9.84,0.956,-4.821,9.68,58.774,-8.031,-12.75,-2.37,0,3.546,10.764,225.654,137.659,11.8937,0.837,96
110,2018-01-06,8.109,7.23,9.15,2.502,-4.667,13.86,2.956,-3.651,12.84,4.37,-2.312,12.62,60.464,-5.155,-7.59,-1.36,0,4.782,7.835,64.788,138.136,11.935,0.965,96
110,2018-01-07,8.517,7.64,9.39,5.647,-2.62,13.18,5.788,-1.698,12.18,6.102,-0.266,11.57,60.883,-1.47,-5.09,4.84,0,8.115,13.052,95.942,121.488,10.4965,1.051,96
110,2018-01-08,9.868,9.14,11.21,10.98,6.102,15.23,10.92,6.165,15.25,10.916,6.198,15.31,96.354,10.318,0.91,14.98,0.779,11.072,17.609,95.219,27.765,2.39889,1.314,96
110,2018-01-09,12.151,11.22,13.04,15.111,12.62,18.32,15.058,12.61,18.11,15.047,12.62,17.74,97.92,14.718,12.61,16.58,0.09,7.631,10.574,64.335,48.411,4.18269,1.209,96
110,2018-01-10,13.578,12.88,14.3,16.522,13.9,19.23,16.548,14.06,19.08,16.603,14.26,18.86,99.261,16.428,14.04,18.13,0.03,5.269,9.464,108.917,39.92,3.44905,1.178,96
110,2018-01-11,14.974,14.14,15.85,18.526,17.12,21.65,18.495,17.18,21.38,18.327,17.1,20.74,97.276,18.033,17.18,19.05,0.509,8.756,14.381,127.651,64.451,5.56854,1.296,96
110,2018-01-12,15.078,13.2,15.86,10.679,0.177,17.84,10.631,0.131,17.97,10.571,-0.132,18.01,94.184,9.739,-1.45,17.97,0.06,10.868,17.799,262.093,68.19,5.89163,1.566,96
110,2018-01-13,11.374,10.22,13.14,-0.027,-2.809,5.189,-0.165,-2.693,4.498,-0.432,-2.865,3.934,78.613,-3.489,-5.18,-0.84,0,11.901,16.27,339.42,145.17,12.5427,0.772,96
110,2018-01-14,9.757,8.94,10.47,1.629,-4.701,10.32,1.482,-4.612,9.34,1.509,-4.636,9.17,64.121,-5.322,-6.7,-3.09,0,6.708,11.353,228.672,161.996,13.9965,0.864,96
110,2018-01-15,9.798,8.76,10.96,3.971,-3.558,15.09,3.99,-3.026,13.9,4.774,-2.326,13.92,73.514,-1.374,-4.13,3.77,0,2.686,6.939,118.187,158.721,13.7135,0.947,96
110,2018-01-16,9.91,9.32,10.51,4.064,-1.305,16.19,4.08,-1.352,15.32,4.472,-1.575,14.7,84.493,1.582,-2.48,9.12,0,7.531,14.621,223.615,69.182,5.97732,1.372,96
110,2018-01-17,8.245,7.13,9.64,-3.916,-8.05,0.147,-4.058,-8.36,-0.236,-4.303,-8.62,-0.566,73.311,-8.511,-11.23,-2.35,0,12.086,17.52,339.126,168.689,14.5747,0.652,96
110,2018-01-18,6.904,6.104,7.7,-1.995,-8.12,6.984,-1.875,-8.02,6.354,-1.622,-8.08,6.106,63.568,-8.715,-9.87,-6.02,0,6.206,10.594,291.332,166.62,14.3959,0.824,96
110,2018-01-19,7.322,6.103,8.69,2.597,-6.76,14.74,2.752,-5.401,13.64,3.79,-4.262,13.85,61.363,-5.894,-10.8,-0.96,0,2.556,6.026,164.7,161.823,13.9815,1.026,96
110,2018-01-20,8.795,7.54,10.35,8.078,-1.3,20.36,8.31,-0.999,19.15,9.439,0.522,18.7,70.913,2.455,-1.96,6.24,0,3.786,9.454,111.955,142.214,12.2873,1.35,96
110,2018-01-21,10.256,9.09,11.64,12.05,3.466,22.52,12.447,4.652,21.81,13.264,6.462,21.01,72.552,6.728,4.33,10.92,0,5.755,10.644,126.069,155.971,13.4759,1.548,96
110,2018-01-22,11.79,10.66,12.99,15.938,7.72,20.77,16.101,9.42,20.59,16.191,10.96,20.13,97.667,15.715,9.42,19.44,0,7.776,16.69,154.901,42.305,3.65513,1.524,96
110,2018-01-23,12.414,11.74,13.05,11.463,1.752,18.22,11.673,3.219,17.76,11.87,4.862,17.33,57.293,2.747,-0.05,17.1,0,6.991,12.942,310.993,174.649,15.0897,1.431,96
110,2018-01-24,11.188,10.63,11.72,7.286,1.653,14.02,7.365,2.514,13.55,7.555,2.781,13.23,63.711,0.428,-1.4,1.47,0,6.46,11.483,330.057,105.948,9.1539,1.283,96
110,2018-01-25,10.622,9.73,11.57,7.292,-0.897,17.61,7.686,0.22,17.04,8.813,1.265,16.71,58.196,-1.062,-2.44,1.11,0,6.037,13.232,71.265,170.199,14.7052,1.418,96
110,2018-01-26,10.833,9.73,11.94,11.733,2.652,19.75,11.973,4.594,19.09,12.146,5.195,18.35,62.923,5.036,-3.44,9.89,0,8.727,16.54,96.578,136.615,11.8035,1.635,96
110,2018-01-27,12.477,11.71,13.29,16.009,12.67,20.1,16.007,13.01,19.9,15.997,13.54,19.49,83.704,13.163,9.32,14.81,0.429,8.142,14.261,104.354,52.695,4.55288,1.423,96
